tbl;Year;quarter;citymarketid_1;citymarketid_2;city1;city2;cur_passengers;cur_fare;ly_fare;ly_passengers;amount_change;percent_change;amount_change_pax;percent_change_pax;Geocoded_City1;Geocoded_City2
Table 3;1,999;2;30,397;30,562;Atlanta, GA (Metropolitan Area);Mobile, AL;19,330;185.46;103.37;25,440;82.10;0.7942;-6,110;-0.2402;"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)";"Mobile, AL
(34.661541, -77.695461)"
Table 3;1,999;2;30,397;34,027;Atlanta, GA (Metropolitan Area);West Palm Beach/Palm Beach, FL;47,910;156.54;114.03;73,790;42.51;0.3728;-25,880;-0.3507;"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)";"West Palm Beach/Palm Beach, FL
(33.90976, -98.500854)"
Table 3;1,999;2;30,721;30,977;Boston, MA (Metropolitan Area);Chicago, IL;331,610;227.84;174.63;333,320;53.21;0.3047;-1,710;-0.0051;"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)";"Chicago, IL
(41.775002, -87.696388)"
Table 3;1,999;2;30,977;30,325;Chicago, IL;Denver, CO;216,950;198.91;149.62;239,960;49.28;0.3294;-23,010;-0.0959;"Chicago, IL
(41.775002, -87.696388)";"Denver, CO
(39.738453, -104.984853)"
Table 3;1,999;2;31,295;34,570;Detroit, MI;Reno, NV;18,780;171.04;129.21;29,930;41.83;0.3237;-11,150;-0.3725;"Detroit, MI
(42.332916, -83.047853)";"Reno, NV
(30.177159, -95.162771)"
Table 3;1,999;2;31,650;33,316;Minneapolis/St. Paul, MN;Omaha, NE;18,710;250.87;161.41;23,870;89.47;0.5543;-5,160;-0.2162;"Minneapolis/St. Paul, MN
(44.977479, -93.264346)";"Omaha, NE
(46.07035, -93.666319)"
Table 3;1,999;2;33,198;32,211;Kansas City, MO;Las Vegas, NV;61,210;133.01;97.98;77,600;35.03;0.3575;-16,390;-0.2112;"Kansas City, MO
(39.099792, -94.578559)";"Las Vegas, NV
(36.169202, -115.140597)"
Table 3;1,999;1;30,140;30,325;Albuquerque, NM;Denver, CO;30,670;191.44;145.21;35,010;46.23;0.3184;-4,340;-0.1240;"Albuquerque, NM
(35.084248, -106.649241)";"Denver, CO
(39.738453, -104.984853)"
Table 3;1,999;1;30,189;32,211;Colorado Springs, CO;Las Vegas, NV;23,570;125.31;91.70;43,410;33.60;0.3664;-19,840;-0.4570;"Colorado Springs, CO
(38.835224, -104.819798)";"Las Vegas, NV
(36.169202, -115.140597)"
Table 3;1,999;1;30,194;30,325;Dallas/Fort Worth, TX;Denver, CO;165,880;181.72;123.59;190,800;58.13;0.4704;-24,920;-0.1306;"Dallas/Fort Worth, TX
(40.11086, -77.035636)";"Denver, CO
(39.738453, -104.984853)"
Table 3;1,999;1;30,325;30,466;Denver, CO;Phoenix, AZ;150,340;179.30;111.77;201,330;67.53;0.6042;-50,990;-0.2533;"Denver, CO
(39.738453, -104.984853)";"Phoenix, AZ
(30.406931, -87.217578)"
Table 3;1,999;1;30,325;31,453;Denver, CO;Houston, TX;99,630;242.26;180.50;105,810;61.76;0.3421;-6,180;-0.0584;"Denver, CO
(39.738453, -104.984853)";"Houston, TX
(29.760803, -95.369506)"
Table 3;1,999;1;30,325;32,457;Denver, CO;San Francisco, CA (Metropolitan Area);209,470;246.85;178.48;240,910;68.37;0.3831;-31,440;-0.1305;"Denver, CO
(39.738453, -104.984853)";"San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)"
Table 3;1,999;1;30,325;32,575;Denver, CO;Los Angeles, CA (Metropolitan Area);229,940;226.99;163.00;281,910;63.99;0.3925;-51,970;-0.1843;"Denver, CO
(39.738453, -104.984853)";"Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)"
Table 3;1,999;1;30,325;33,198;Denver, CO;Kansas City, MO;67,460;179.40;121.09;84,380;58.30;0.4815;-16,920;-0.2005;"Denver, CO
(39.738453, -104.984853)";"Kansas City, MO
(39.099792, -94.578559)"
Table 3;1,999;1;30,325;33,316;Denver, CO;Omaha, NE;36,490;174.17;126.33;41,840;47.83;0.3786;-5,350;-0.1279;"Denver, CO
(39.738453, -104.984853)";"Omaha, NE
(46.07035, -93.666319)"
Table 3;1,999;1;30,325;33,851;Denver, CO;Oklahoma City, OK;16,760;237.55;173.04;21,570;64.51;0.3728;-4,810;-0.2230;"Denver, CO
(39.738453, -104.984853)";"Oklahoma City, OK
(35.468494, -97.521264)"
Table 3;1,999;1;30,325;34,057;Denver, CO;Portland, OR;38,610;281.70;175.54;47,940;106.16;0.6048;-9,330;-0.1946;"Denver, CO
(39.738453, -104.984853)";"Portland, OR
(45.516018, -122.681425)"
Table 3;1,999;1;30,325;34,570;Denver, CO;Reno, NV;12,960;230.52;129.38;18,230;101.14;0.7817;-5,270;-0.2891;"Denver, CO
(39.738453, -104.984853)";"Reno, NV
(30.177159, -95.162771)"
Table 3;1,999;1;30,325;34,653;Denver, CO;Tulsa, OK;15,480;264.19;179.60;22,540;84.59;0.4710;-7,060;-0.3132;"Denver, CO
(39.738453, -104.984853)";"Tulsa, OK
(61.096484, -160.967455)"
Table 3;1,999;1;30,397;30,562;Atlanta, GA (Metropolitan Area);Mobile, AL;20,080;183.03;109.61;24,020;73.42;0.6699;-3,940;-0.1640;"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)";"Mobile, AL
(34.661541, -77.695461)"
Table 3;1,999;1;30,397;30,647;Atlanta, GA (Metropolitan Area);Cleveland, OH (Metropolitan Area);73,070;173.15;116.64;78,430;56.51;0.4845;-5,360;-0.0683;"Atlanta, GA (Metropolitan Area)
