tbl;Year;quarter;citymarketid_1;citymarketid_2;city1;city2;cur_passengers;cur_fare;ly_fare;ly_passengers;amount_change;percent_change;amount_change_pax;percent_change_pax;Geocoded_City1;Geocoded_City2
Table 4;1,996;2;30,194;31,454;Dallas/Fort Worth, TX;Orlando, FL;86,890;150.87;232.47;56,860;-81.60;-0.3510;30,030;0.5281;"Dallas/Fort Worth, TX
(40.11086, -77.035636)";"Orlando, FL
(28.538331, -81.378879)"
Table 4;1,996;2;30,194;32,337;Dallas/Fort Worth, TX;Indianapolis, IN;40,520;173.40;249.23;29,270;-75.84;-0.3043;11,250;0.3844;"Dallas/Fort Worth, TX
(40.11086, -77.035636)";"Indianapolis, IN
(39.76845, -86.156212)"
Table 4;1,996;2;30,194;34,027;Dallas/Fort Worth, TX;West Palm Beach/Palm Beach, FL;17,220;202.06;305.03;15,020;-102.97;-0.3376;2,200;0.1465;"Dallas/Fort Worth, TX
(40.11086, -77.035636)";"West Palm Beach/Palm Beach, FL
(33.90976, -98.500854)"
Table 4;1,996;2;30,325;30,928;Denver, CO;Wichita, KS;13,780;139.63;225.15;8,950;-85.52;-0.3798;4,830;0.5397;"Denver, CO
(39.738453, -104.984853)";"Wichita, KS
(39.960481, -75.605214)"
Table 4;1,996;2;30,325;31,423;Denver, CO;Des Moines, IA;23,830;122.12;213.67;9,800;-91.54;-0.4284;14,030;1.4316;"Denver, CO
(39.738453, -104.984853)";"Des Moines, IA
(41.588822, -93.620309)"
Table 4;1,996;2;30,397;30,189;Atlanta, GA (Metropolitan Area);Colorado Springs, CO;32,970;136.82;252.07;7,980;-115.25;-0.4572;24,990;3.1316;"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)";"Colorado Springs, CO
(38.835224, -104.819798)"
Table 4;1,996;2;30,397;30,198;Atlanta, GA (Metropolitan Area);Pittsburgh, PA;72,750;96.40;217.26;40,870;-120.86;-0.5563;31,880;0.7800;"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)";"Pittsburgh, PA
(40.442169, -79.994945)"
Table 4;1,996;2;30,397;30,436;Atlanta, GA (Metropolitan Area);Tucson, AZ;12,350;171.60;259.36;9,300;-87.75;-0.3383;3,050;0.3280;"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)";"Tucson, AZ
(35.167852, -103.726151)"
Table 4;1,996;2;30,397;30,466;Atlanta, GA (Metropolitan Area);Phoenix, AZ;57,540;198.33;298.11;39,970;-99.78;-0.3347;17,570;0.4396;"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)";"Phoenix, AZ
(30.406931, -87.217578)"
Table 4;1,996;2;30,397;30,559;Atlanta, GA (Metropolitan Area);Seattle, WA;59,320;202.91;294.30;42,160;-91.39;-0.3105;17,160;0.4070;"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)";"Seattle, WA
(47.603229, -122.33028)"
Table 4;1,996;2;30,397;31,057;Atlanta, GA (Metropolitan Area);Charlotte, NC;49,960;118.01;218.69;40,030;-100.68;-0.4604;9,930;0.2481;"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)";"Charlotte, NC
(35.222936, -80.840161)"
Table 4;1,996;2;30,397;32,211;Atlanta, GA (Metropolitan Area);Las Vegas, NV;65,680;137.79;217.12;44,220;-79.33;-0.3654;21,460;0.4853;"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)";"Las Vegas, NV
(36.169202, -115.140597)"
Table 4;1,996;2;30,397;32,448;Atlanta, GA (Metropolitan Area);Jackson/Vicksburg, MS;25,600;129.20;232.31;17,640;-103.10;-0.4438;7,960;0.4512;"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)";"Jackson/Vicksburg, MS
(30.325968, -81.65676)"
Table 4;1,996;2;30,397;33,198;Atlanta, GA (Metropolitan Area);Kansas City, MO;57,200;121.14;191.99;44,840;-70.85;-0.3690;12,360;0.2756;"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)";"Kansas City, MO
(39.099792, -94.578559)"
Table 4;1,996;2;30,397;33,342;Atlanta, GA (Metropolitan Area);Milwaukee, WI;27,400;139.27;219.69;22,630;-80.42;-0.3660;4,770;0.2108;"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)";"Milwaukee, WI
(43.041072, -87.909421)"
Table 4;1,996;2;30,397;33,667;Atlanta, GA (Metropolitan Area);Norfolk, VA (Metropolitan Area);47,590;109.24;205.82;27,460;-96.58;-0.4692;20,130;0.7331;"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)";"Norfolk, VA (Metropolitan Area)
(36.846164, -76.285913)"
Table 4;1,996;2;30,397;34,057;Atlanta, GA (Metropolitan Area);Portland, OR;32,960;214.77;308.80;22,020;-94.03;-0.3045;10,940;0.4968;"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)";"Portland, OR
(45.516018, -122.681425)"
Table 4;1,996;2;30,397;34,614;Atlanta, GA (Metropolitan Area);Salt Lake City, UT;43,670;182.88;294.10;25,780;-111.21;-0.3781;17,890;0.6939;"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)";"Salt Lake City, UT
(40.758478, -111.888142)"
Table 4;1,996;2;30,423;30,977;Austin, TX;Chicago, IL;50,280;140.10;204.65;37,380;-64.55;-0.3154;12,900;0.3451;"Austin, TX
(30.264979, -97.746598)";"Chicago, IL
(41.775002, -87.696388)"
Table 4;1,996;2;30,466;33,195;Phoenix, AZ;Tampa, FL (Metropolitan Area);25,000;158.72;237.89;15,580;-79.17;-0.3328;9,420;0.6046;"Phoenix, AZ
(30.406931, -87.217578)";"Tampa, FL (Metropolitan Area)
(37.8606, -78.804199)"
Table 4;1,996;2;30,599;32,467;Birmingham, AL;Miami, FL (Metropolitan Area);14,310;140.64;238.46;8,940;-97.81;-0.4102;5,370;0.6007;"Birmingham, AL
(33.522859, -86.807705)";"Miami, FL (Metropolitan Area)
(44.977479, -93.264346)"
Table 4;1,996;2;30,599;33,195;Birmingham, AL;Tampa, FL (Metropolitan Area);20,360;78.07;221.07;3,920;-143.01;-0.6469;16,440;4.1939;"Birmingham, AL
(33.522859, -86.807705)";"Tampa, FL (Metropolitan Area)
(37.8606, -78.804199)"
Table 4;1,996;2;30,647;34,614;Cleveland, OH (Metropolitan Area);Salt Lake City, UT;17,280;141.41;207.34;10,500;-65.94;-0.3180;6,780;0.6457;"Cleveland, OH (Metropolitan Area)
(41.505546, -81.6915)";"Salt Lake City, UT
(40.758478, -111.888142)"
Table 4;1,996;2;30,721;31,252;Boston, MA (Metropolitan Area);Daytona Beach, FL;15,820;109.18;164.05;10,620;-54.87;-0.3345;5,200;0.4896;"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)";"Daytona Beach, FL
(29.207056, -81.020739)"
Table 4;1,996;2;30,721;31,295;Boston, MA (Metropolitan Area);Detroit, MI;116,220;126.55;245.85;76,970;-119.31;-0.4853;39,250;0.5099;"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)";"Detroit, MI
(42.332916, -83.047853)"
Table 4;1,996;2;30,868;31,703;Columbia, SC;New York City, NY (Metropolitan Area);37,010;126.22;185.30;21,680;-59.08;-0.3188;15,330;0.7071;"Columbia, SC
(39.962649, -82.996216)";"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)"
Table 4;1,996;2;30,977;30,189;Chicago, IL;Colorado Springs, CO;50,720;122.32;226.45;11,850;-104.13;-0.4598;38,870;3.2802;"Chicago, IL
(41.775002, -87.696388)";"Colorado Springs, CO
(38.835224, -104.819798)"
Table 4;1,996;2;30,977;30,868;Chicago, IL;Columbia, SC;11,900;157.21;227.83;8,130;-70.62;-0.3100;3,770;0.4637;"Chicago, IL
(41.775002, -87.696388)";"Columbia, SC
(39.962649, -82.996216)"
Table 4;1,996;2;30,977;31,135;Chicago, IL;Myrtle Beach, SC;13,620;107.35;164.21;4,780;-56.87;-0.3463;8,840;1.8494;"Chicago, IL
(41.775002, -87.696388)";"Myrtle Beach, SC
(33.68785, -78.883852)"
Table 4;1,996;2;30,977;33,214;Chicago, IL;San Antonio, TX;63,300;131.32;200.73;44,130;-69.42;-0.3458;19,170;0.4344;"Chicago, IL
(41.775002, -87.696388)";"San Antonio, TX
(29.425173, -98.494599)"
Table 4;1,996;2;30,977;34,570;Chicago, IL;Reno, NV;37,890;132.02;196.16;24,600;-64.14;-0.3270;13,290;0.5402;"Chicago, IL
(41.775002, -87.696388)";"Reno, NV
(30.177159, -95.162771)"
Table 4;1,996;2;31,057;33,244;Charlotte, NC;Memphis, TN;17,060;178.35;275.08;9,680;-96.73;-0.3516;7,380;0.7624;"Charlotte, NC
(35.222936, -80.840161)";"Memphis, TN
(35.143378, -90.052136)"
Table 4;1,996;2;31,066;34,057;Columbus, OH;Portland, OR;12,200;167.28;246.11;6,110;-78.83;-0.3203;6,090;0.9967;"Columbus, OH
(39.962649, -82.996216)";"Portland, OR
(45.516018, -122.681425)"
Table 4;1,996;2;31,135;31,703;Myrtle Beach, SC;New York City, NY (Metropolitan Area);29,380;110.25;165.78;13,880;-55.53;-0.3350;15,500;1.1167;"Myrtle Beach, SC
(33.68785, -78.883852)";"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)"
Table 4;1,996;2;31,295;31,135;Detroit, MI;Myrtle Beach, SC;12,500;105.29;158.26;5,590;-52.97;-0.3347;6,910;1.2361;"Detroit, MI
(42.332916, -83.047853)";"Myrtle Beach, SC
(33.68785, -78.883852)"
Table 4;1,996;2;31,453;33,195;Houston, TX;Tampa, FL (Metropolitan Area);39,050;151.83;224.87;28,340;-73.03;-0.3248;10,710;0.3779;"Houston, TX
(29.760803, -95.369506)";"Tampa, FL (Metropolitan Area)
(37.8606, -78.804199)"
Table 4;1,996;2;31,454;34,614;Orlando, FL;Salt Lake City, UT;25,280;176.95;259.79;15,110;-82.84;-0.3189;10,170;0.6731;"Orlando, FL
(28.538331, -81.378879)";"Salt Lake City, UT
(40.758478, -111.888142)"
Table 4;1,996;2;31,638;32,211;Fresno, CA;Las Vegas, NV;13,990;56.43;106.32;1,190;-49.90;-0.4693;12,800;10.7563;"Fresno, CA
(36.731654, -119.785856)";"Las Vegas, NV
(36.169202, -115.140597)"
Table 4;1,996;2;32,211;31,454;Las Vegas, NV;Orlando, FL;48,600;121.23;208.69;22,970;-87.45;-0.4191;25,630;1.1158;"Las Vegas, NV
(36.169202, -115.140597)";"Orlando, FL
(28.538331, -81.378879)"
Table 4;1,996;2;32,211;33,195;Las Vegas, NV;Tampa, FL (Metropolitan Area);35,160;127.65;186.66;26,320;-59.01;-0.3161;8,840;0.3359;"Las Vegas, NV
(36.169202, -115.140597)";"Tampa, FL (Metropolitan Area)
(37.8606, -78.804199)"
Table 4;1,996;2;32,211;33,495;Las Vegas, NV;New Orleans, LA;26,350;119.89;195.49;15,500;-75.60;-0.3867;10,850;0.7000;"Las Vegas, NV
(36.169202, -115.140597)";"New Orleans, LA
(29.950621, -90.074948)"
Table 4;1,996;2;32,448;30,852;Jackson/Vicksburg, MS;Washington, DC (Metropolitan Area);13,270;184.95;276.01;11,050;-91.06;-0.3299;2,220;0.2009;"Jackson/Vicksburg, MS
(30.325968, -81.65676)";"Washington, DC (Metropolitan Area)
(38.892062, -77.019912)"
Table 4;1,996;2;32,467;33,195;Miami, FL (Metropolitan Area);Tampa, FL (Metropolitan Area);49,670;68.81;111.06;49,400;-42.26;-0.3805;270;0.0055;"Miami, FL (Metropolitan Area)
(44.977479, -93.264346)";"Tampa, FL (Metropolitan Area)
(37.8606, -78.804199)"
Table 4;1,996;2;33,105;32,211;Cincinnati, OH;Las Vegas, NV;20,160;144.47;255.81;7,540;-111.34;-0.4352;12,620;1.6737;"Cincinnati, OH
(39.104427, -84.513808)";"Las Vegas, NV
(36.169202, -115.140597)"
Table 4;1,996;2;33,198;30,693;Kansas City, MO;Nashville, TN;25,350;85.10;162.52;12,550;-77.42;-0.4764;12,800;1.0199;"Kansas City, MO
(39.099792, -94.578559)";"Nashville, TN
(36.166687, -86.779932)"
Table 4;1,996;2;33,316;31,123;Omaha, NE;St. Louis, MO;15,580;122.07;194.88;13,220;-72.81;-0.3736;2,360;0.1785;"Omaha, NE
(46.07035, -93.666319)";"St. Louis, MO
(38.630276, -90.200309)"
Table 4;1,996;2;33,495;31,454;New Orleans, LA;Orlando, FL;35,900;85.15;141.06;28,690;-55.90;-0.3963;7,210;0.2513;"New Orleans, LA
(29.950621, -90.074948)";"Orlando, FL
(28.538331, -81.378879)"
Table 4;1,996;2;33,495;33,195;New Orleans, LA;Tampa, FL (Metropolitan Area);44,240;80.63;150.48;26,990;-69.85;-0.4642;17,250;0.6391;"New Orleans, LA
(29.950621, -90.074948)";"Tampa, FL (Metropolitan Area)
(37.8606, -78.804199)"
Table 4;1,996;2;34,262;32,457;Palm Springs, CA;San Francisco, CA (Metropolitan Area);38,370;87.08;129.57;13,590;-42.48;-0.3279;24,780;1.8234;"Palm Springs, CA
(33.830302, -116.546843)";"San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)"
Table 4;1,996;2;34,492;34,027;Raleigh/Durham, NC;West Palm Beach/Palm Beach, FL;12,600;114.95;167.95;10,360;-53.01;-0.3156;2,240;0.2162;"Raleigh/Durham, NC
(42.673348, -72.179683)";"West Palm Beach/Palm Beach, FL
(33.90976, -98.500854)"
Table 4;1,996;1;30,158;30,721;Atlantic City, NJ;Boston, MA (Metropolitan Area);13,390;69.03;157.53;1,810;-88.50;-0.5618;11,580;6.3978;"Atlantic City, NJ
(33.748547, -84.391502)";"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)"
Table 4;1,996;1;30,189;30,194;Colorado Springs, CO;Dallas/Fort Worth, TX;44,330;95.17;202.46;10,800;-107.29;-0.5299;33,530;3.1046;"Colorado Springs, CO
(38.835224, -104.819798)";"Dallas/Fort Worth, TX
(40.11086, -77.035636)"
Table 4;1,996;1;30,189;30,466;Colorado Springs, CO;Phoenix, AZ;53,960;65.93;155.20;13,680;-89.27;-0.5752;40,280;2.9444;"Colorado Springs, CO
(38.835224, -104.819798)";"Phoenix, AZ
(30.406931, -87.217578)"
Table 4;1,996;1;30,189;30,559;Colorado Springs, CO;Seattle, WA;24,540;113.20;172.76;6,480;-59.56;-0.3448;18,060;2.7870;"Colorado Springs, CO
(38.835224, -104.819798)";"Seattle, WA
(47.603229, -122.33028)"
Table 4;1,996;1;30,189;30,693;Colorado Springs, CO;Nashville, TN;13,980;101.30;265.21;1,840;-163.91;-0.6180;12,140;6.5978;"Colorado Springs, CO
(38.835224, -104.819798)";"Nashville, TN
(36.166687, -86.779932)"
Table 4;1,996;1;30,189;30,852;Colorado Springs, CO;Washington, DC (Metropolitan Area);44,130;153.77;249.44;17,650;-95.67;-0.3835;26,480;1.5003;"Colorado Springs, CO
(38.835224, -104.819798)";"Washington, DC (Metropolitan Area)
(38.892062, -77.019912)"
Table 4;1,996;1;30,189;31,453;Colorado Springs, CO;Houston, TX;51,550;98.63;208.65;4,850;-110.02;-0.5273;46,700;9.6289;"Colorado Springs, CO
(38.835224, -104.819798)";"Houston, TX
(29.760803, -95.369506)"
Table 4;1,996;1;30,189;31,703;Colorado Springs, CO;New York City, NY (Metropolitan Area);45,130;146.11;290.06;6,850;-143.94;-0.4963;38,280;5.5883;"Colorado Springs, CO
(38.835224, -104.819798)";"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)"
Table 4;1,996;1;30,189;32,337;Colorado Springs, CO;Indianapolis, IN;15,940;99.06;200.07;2,200;-101.01;-0.5049;13,740;6.2455;"Colorado Springs, CO
(38.835224, -104.819798)";"Indianapolis, IN
(39.76845, -86.156212)"
Table 4;1,996;1;30,189;32,457;Colorado Springs, CO;San Francisco, CA (Metropolitan Area);53,090;117.77;169.35;23,660;-51.58;-0.3046;29,430;1.2439;"Colorado Springs, CO
(38.835224, -104.819798)";"San Francisco, CA (Metropolitan Area)
(37.78008, -122.420168)"
Table 4;1,996;1;30,189;32,575;Colorado Springs, CO;Los Angeles, CA (Metropolitan Area);74,700;101.29;149.21;29,180;-47.92;-0.3211;45,520;1.5600;"Colorado Springs, CO
(38.835224, -104.819798)";"Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)"
Table 4;1,996;1;30,189;33,198;Colorado Springs, CO;Kansas City, MO;17,260;82.82;165.96;2,720;-83.14;-0.5010;14,540;5.3456;"Colorado Springs, CO
(38.835224, -104.819798)";"Kansas City, MO
(39.099792, -94.578559)"
Table 4;1,996;1;30,189;33,214;Colorado Springs, CO;San Antonio, TX;20,480;96.27;186.52;4,330;-90.25;-0.4838;16,150;3.7298;"Colorado Springs, CO
(38.835224, -104.819798)";"San Antonio, TX
(29.425173, -98.494599)"
Table 4;1,996;1;30,189;33,570;Colorado Springs, CO;San Diego, CA;31,140;85.83;161.39;7,030;-75.56;-0.4682;24,110;3.4296;"Colorado Springs, CO
(38.835224, -104.819798)";"San Diego, CA
(32.71576, -117.163817)"
Table 4;1,996;1;30,189;33,851;Colorado Springs, CO;Oklahoma City, OK;23,780;61.98;177.78;1,740;-115.80;-0.6514;22,040;12.6667;"Colorado Springs, CO
(38.835224, -104.819798)";"Oklahoma City, OK
(35.468494, -97.521264)"
Table 4;1,996;1;30,189;34,653;Colorado Springs, CO;Tulsa, OK;16,450;68.54;203.94;930;-135.40;-0.6639;15,520;16.6882;"Colorado Springs, CO
(38.835224, -104.819798)";"Tulsa, OK
(61.096484, -160.967455)"
Table 4;1,996;1;30,194;30,928;Dallas/Fort Worth, TX;Wichita, KS;18,840;80.41;145.21;11,430;-64.80;-0.4462;7,410;0.6483;"Dallas/Fort Worth, TX
(40.11086, -77.035636)";"Wichita, KS
(39.960481, -75.605214)"
Table 4;1,996;1;30,194;31,136;Dallas/Fort Worth, TX;Jacksonville, FL;19,280;151.84;244.55;15,480;-92.71;-0.3791;3,800;0.2455;"Dallas/Fort Worth, TX
(40.11086, -77.035636)";"Jacksonville, FL
(30.325968, -81.65676)"
Table 4;1,996;1;30,325;30,928;Denver, CO;Wichita, KS;11,570;150.72;218.01;8,590;-67.30;-0.3087;2,980;0.3469;"Denver, CO
(39.738453, -104.984853)";"Wichita, KS
(39.960481, -75.605214)"
Table 4;1,996;1;30,325;31,423;Denver, CO;Des Moines, IA;18,210;132.10;227.74;8,130;-95.64;-0.4200;10,080;1.2399;"Denver, CO
(39.738453, -104.984853)";"Des Moines, IA
(41.588822, -93.620309)"
Table 4;1,996;1;30,325;34,027;Denver, CO;West Palm Beach/Palm Beach, FL;17,990;163.27;244.32;11,480;-81.05;-0.3318;6,510;0.5671;"Denver, CO
(39.738453, -104.984853)";"West Palm Beach/Palm Beach, FL
(33.90976, -98.500854)"
Table 4;1,996;1;30,397;30,189;Atlanta, GA (Metropolitan Area);Colorado Springs, CO;35,990;118.93;261.47;5,260;-142.53;-0.5451;30,730;5.8422;"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)";"Colorado Springs, CO
(38.835224, -104.819798)"
Table 4;1,996;1;30,397;30,198;Atlanta, GA (Metropolitan Area);Pittsburgh, PA;46,600;150.21;217.84;33,960;-67.63;-0.3105;12,640;0.3722;"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)";"Pittsburgh, PA
(40.442169, -79.994945)"
Table 4;1,996;1;30,397;30,868;Atlanta, GA (Metropolitan Area);Columbia, SC;21,270;113.94;179.78;10,850;-65.84;-0.3662;10,420;0.9604;"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)";"Columbia, SC
(39.962649, -82.996216)"
Table 4;1,996;1;30,397;31,066;Atlanta, GA (Metropolitan Area);Columbus, OH;52,730;103.16;201.54;28,530;-98.38;-0.4881;24,200;0.8482;"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)";"Columbus, OH
(39.962649, -82.996216)"
Table 4;1,996;1;30,397;31,136;Atlanta, GA (Metropolitan Area);Jacksonville, FL;66,930;94.80;136.82;48,870;-42.02;-0.3071;18,060;0.3696;"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)";"Jacksonville, FL
(30.325968, -81.65676)"
Table 4;1,996;1;30,397;32,448;Atlanta, GA (Metropolitan Area);Jackson/Vicksburg, MS;26,140;110.33;224.35;18,630;-114.02;-0.5082;7,510;0.4031;"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)";"Jackson/Vicksburg, MS
(30.325968, -81.65676)"
Table 4;1,996;1;30,397;33,198;Atlanta, GA (Metropolitan Area);Kansas City, MO;49,150;124.36;178.44;40,260;-54.08;-0.3031;8,890;0.2208;"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)";"Kansas City, MO
(39.099792, -94.578559)"
Table 4;1,996;1;30,397;33,667;Atlanta, GA (Metropolitan Area);Norfolk, VA (Metropolitan Area);40,800;106.26;181.33;25,680;-75.07;-0.4140;15,120;0.5888;"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)";"Norfolk, VA (Metropolitan Area)
(36.846164, -76.285913)"
Table 4;1,996;1;30,397;34,492;Atlanta, GA (Metropolitan Area);Raleigh/Durham, NC;79,950;103.12;175.75;55,120;-72.63;-0.4133;24,830;0.4505;"Atlanta, GA (Metropolitan Area)
(33.748547, -84.391502)";"Raleigh/Durham, NC
(42.673348, -72.179683)"
Table 4;1,996;1;30,466;31,775;Phoenix, AZ;Sioux Falls, SD;16,920;101.52;182.90;5,000;-81.39;-0.4450;11,920;2.3840;"Phoenix, AZ
(30.406931, -87.217578)";"Sioux Falls, SD
(43.488765, -96.743185)"
Table 4;1,996;1;30,529;32,211;Hartford, CT;Las Vegas, NV;19,540;156.63;235.56;10,600;-78.93;-0.3351;8,940;0.8434;"Hartford, CT
(41.765775, -72.673356)";"Las Vegas, NV
(36.169202, -115.140597)"
Table 4;1,996;1;30,529;34,492;Hartford, CT;Raleigh/Durham, NC;14,400;132.59;192.45;9,310;-59.85;-0.3110;5,090;0.5467;"Hartford, CT
(41.765775, -72.673356)";"Raleigh/Durham, NC
(42.673348, -72.179683)"
Table 4;1,996;1;30,599;33,195;Birmingham, AL;Tampa, FL (Metropolitan Area);11,150;95.99;211.21;4,120;-115.22;-0.5455;7,030;1.7063;"Birmingham, AL
(33.522859, -86.807705)";"Tampa, FL (Metropolitan Area)
(37.8606, -78.804199)"
Table 4;1,996;1;30,693;30,852;Nashville, TN;Washington, DC (Metropolitan Area);61,090;116.68;173.41;45,100;-56.72;-0.3271;15,990;0.3545;"Nashville, TN
(36.166687, -86.779932)";"Washington, DC (Metropolitan Area)
(38.892062, -77.019912)"
Table 4;1,996;1;30,713;31,884;Boise, ID;Spokane, WA;10,600;76.48;130.36;8,310;-53.87;-0.4133;2,290;0.2756;"Boise, ID
(43.597772, -83.884521)";"Spokane, WA
(47.658999, -117.425022)"
Table 4;1,996;1;30,721;32,211;Boston, MA (Metropolitan Area);Las Vegas, NV;86,550;145.77;209.68;54,040;-63.92;-0.3048;32,510;0.6016;"Boston, MA (Metropolitan Area)
(42.358894, -71.056742)";"Las Vegas, NV
(36.169202, -115.140597)"
Table 4;1,996;1;30,977;30,189;Chicago, IL;Colorado Springs, CO;35,770;109.99;204.85;8,580;-94.86;-0.4631;27,190;3.1690;"Chicago, IL
(41.775002, -87.696388)";"Colorado Springs, CO
(38.835224, -104.819798)"
Table 4;1,996;1;30,977;33,316;Chicago, IL;Omaha, NE;34,270;89.67;160.48;27,340;-70.81;-0.4413;6,930;0.2535;"Chicago, IL
(41.775002, -87.696388)";"Omaha, NE
(46.07035, -93.666319)"
Table 4;1,996;1;31,066;30,852;Columbus, OH;Washington, DC (Metropolitan Area);46,620;103.44;153.91;43,500;-50.47;-0.3279;3,120;0.0717;"Columbus, OH
(39.962649, -82.996216)";"Washington, DC (Metropolitan Area)
(38.892062, -77.019912)"
Table 4;1,996;1;31,066;32,211;Columbus, OH;Las Vegas, NV;69,750;84.02;137.32;44,890;-53.30;-0.3882;24,860;0.5538;"Columbus, OH
(39.962649, -82.996216)";"Las Vegas, NV
(36.169202, -115.140597)"
Table 4;1,996;1;31,423;30,466;Des Moines, IA;Phoenix, AZ;26,550;134.74;202.79;10,180;-68.05;-0.3356;16,370;1.6081;"Des Moines, IA
(41.588822, -93.620309)";"Phoenix, AZ
(30.406931, -87.217578)"
Table 4;1,996;1;31,423;32,211;Des Moines, IA;Las Vegas, NV;27,760;98.29;207.44;4,990;-109.15;-0.5262;22,770;4.5631;"Des Moines, IA
(41.588822, -93.620309)";"Las Vegas, NV
(36.169202, -115.140597)"
Table 4;1,996;1;31,454;30,466;Orlando, FL;Phoenix, AZ;36,840;166.30;237.67;26,910;-71.37;-0.3003;9,930;0.3690;"Orlando, FL
(28.538331, -81.378879)";"Phoenix, AZ
(30.406931, -87.217578)"
Table 4;1,996;1;31,454;31,775;Orlando, FL;Sioux Falls, SD;10,340;126.17;193.39;4,520;-67.22;-0.3476;5,820;1.2876;"Orlando, FL
(28.538331, -81.378879)";"Sioux Falls, SD
(43.488765, -96.743185)"
Table 4;1,996;1;31,603;32,575;Eugene, OR;Los Angeles, CA (Metropolitan Area);20,840;101.42;154.72;12,350;-53.30;-0.3445;8,490;0.6874;"Eugene, OR
(37.533089, -75.823024)";"Los Angeles, CA (Metropolitan Area)
(34.052238, -118.243344)"
Table 4;1,996;1;32,211;31,454;Las Vegas, NV;Orlando, FL;33,550;147.92;222.98;18,980;-75.06;-0.3366;14,570;0.7677;"Las Vegas, NV
(36.169202, -115.140597)";"Orlando, FL
(28.538331, -81.378879)"
Table 4;1,996;1;32,211;31,703;Las Vegas, NV;New York City, NY (Metropolitan Area);221,810;158.71;235.32;138,070;-76.61;-0.3256;83,740;0.6065;"Las Vegas, NV
(36.169202, -115.140597)";"New York City, NY (Metropolitan Area)
(40.123164, -75.333718)"
Table 4;1,996;1;32,211;34,027;Las Vegas, NV;West Palm Beach/Palm Beach, FL;12,320;152.73;247.71;6,200;-94.98;-0.3834;6,120;0.9871;"Las Vegas, NV
(36.169202, -115.140597)";"West Palm Beach/Palm Beach, FL
(33.90976, -98.500854)"
Table 4;1,996;1;32,211;34,492;Las Vegas, NV;Raleigh/Durham, NC;18,820;160.38;231.61;8,540;-71.23;-0.3075;10,280;1.2037;"Las Vegas, NV
(36.169202, -115.140597)";"Raleigh/Durham, NC
(42.673348, -72.179683)"
Table 4;1,996;1;32,467;33,195;Miami, FL (Metropolitan Area);Tampa, FL (Metropolitan Area);48,930;72.14;108.98;71,240;-36.84;-0.3380;-22,310;-0.3132;"Miami, FL (Metropolitan Area)
